srs,pearson,spearman,num_features_shotgun,num_features_16s,difference_shotgun,difference_16s,jaccard,bodytype
SRS017713,0.41646380956177415,0.6497808310261518,488,102,388,2,0.20408163265306123,Tongue_dorsum
SRS018145,0.42828537751082746,0.6028635127932845,488,102,388,2,0.20408163265306123,Tongue_dorsum
SRS018439,0.40724907812291206,0.5557609294637943,488,102,388,2,0.20408163265306123,Tongue_dorsum
SRS018591,0.5572643422233029,0.7073016169997252,488,102,388,2,0.20408163265306123,Tongue_dorsum
SRS018739,0.4891427798122402,0.7344130818704288,488,102,388,2,0.20408163265306123,Tongue_dorsum
SRS018791,0.5409082590278216,0.7103693927262298,488,102,388,2,0.20408163265306123,Tongue_dorsum
SRS019894,0.4998378695311697,0.699653828307612,488,102,388,2,0.20408163265306123,Tongue_dorsum
SRS021496,0.41539478531721263,0.645803196777974,488,102,388,2,0.20408163265306123,Tongue_dorsum
SRS022621,0.5735587611961732,0.7074370592895423,488,102,388,2,0.20408163265306123,Tongue_dorsum
SRS023557,0.45262957113942914,0.6238223675032327,488,102,388,2,0.20408163265306123,Tongue_dorsum
SRS023617,0.5104113015637871,0.721079513551697,488,102,388,2,0.20408163265306123,Tongue_dorsum
SRS023926,0.5257959970233228,0.7116632000902425,488,102,388,2,0.20408163265306123,Tongue_dorsum
SRS024277,0.5104490036112872,0.7011642563173883,488,102,388,2,0.20408163265306123,Tongue_dorsum
SRS024580,0.5045498096838201,0.6818430757005621,488,102,388,2,0.20408163265306123,Tongue_dorsum
SRS024637,0.565936035250671,0.722347223623891,488,102,388,2,0.20408163265306123,Tongue_dorsum
SRS042643,0.4120230129508523,0.6970646596345228,488,102,388,2,0.20408163265306123,Tongue_dorsum
SRS047219,0.498298215072534,0.7115344179524308,488,102,388,2,0.20408163265306123,Tongue_dorsum
SRS049389,0.44363769905799855,0.6612986420012258,488,102,388,2,0.20408163265306123,Tongue_dorsum
SRS057692,0.45543664781581356,0.62334110689383,488,102,388,2,0.20408163265306123,Tongue_dorsum
SRS062540,0.5356510313204498,0.7168759273484917,488,102,388,2,0.20408163265306123,Tongue_dorsum
SRS062544,0.4748338997066838,0.6932668139167683,488,102,388,2,0.20408163265306123,Tongue_dorsum
SRS065278,0.46592352644266144,0.6817573877839798,488,102,388,2,0.20408163265306123,Tongue_dorsum
